wof:id,sg:id
169528731,SG_0VpkkG5PJogxRB928L70Ux_38.722576_35.489136@1306270050
169551151,SG_6dJtH5ZYbpjMD7ty4qADxm_39.943874_32.856033@1306270051
169606965,SG_4aJPJsuq6mORELBzVEV9L7_41.027561_28.955439@1306270053
169633339,SG_2aI4eKzHzEDsvo5W8D9tiv_41.007580_29.049629@1306270053
169620307,SG_7dGjG3xa73DCNelXvhCmlW_41.163429_28.766441@1306270053
169528377,SG_6GMI4cyS7YBeCxme7p1DZo_41.005760_28.959414@1306270050
169622535,SG_3z7T4TJFetjkPTyU2G9WLm_38.430519_27.145491@1306270053
169535975,SG_0pJe9OTFvU8pl0f1ZVIo75_40.769615_30.386757@1306270051
169531585,SG_17PSUh4tzQYWa4TQiaEfmL_41.012379_28.975925@1306270050
169551175,SG_7An6s3gREsANZuauiZ0oGX_39.961815_32.895912@1306270051
169633445,SG_3m6nWTX8GW9VgD4FdWV1yO_37.773525_29.086491@1306270053
169634001,SG_50kOtrXmLLF3qMc3u3JEAB_41.007580_29.049629@1306270053
169620349,SG_4A9n3F6cvzB3BFcnQj1EyQ_39.599998_32.500000@1306270053
169529675,SG_2YoA2SUsA5MqZn3d5Jyhqb_40.971249_29.272097@1306270050
169622887,SG_3atd9qd2h52IFmM7Tnr1SQ_41.163429_28.766441@1306270053
169614733,SG_1F0BD1hJr7AY6oy1erGMJW_39.599998_32.500000@1306270053
169550155,SG_3lGm6MbwbioxXWSyKqqlxK_41.012379_28.975925@1306270051
169551185,SG_3C4RlCiV72NuioP8vtck79_39.770081_30.517546@1306270051
169633487,SG_2HoI29Sl2IYt8oP6PCX45T_38.347450_38.278950@1306270053
169634009,SG_3C11HOjdHT765z92bNtqPL_41.007580_29.049629@1306270053
169620439,SG_2xHgoZXWw85XXU8l9N4Ic5_37.034828_37.317471@1306270053
169528663,SG_4vWa1KWJyF6YgeUNJ28jcG_41.012379_28.975925@1306270050
169622905,SG_0WRZfiT2KRToPoYQ9eQaQl_40.723564_29.969412@1306270053
169614771,SG_787OnPOczi92taFoclYMU0_41.163429_28.766441@1306270053
169550165,SG_3URIga5OsBmEjdtyjvtgbU_41.012379_28.975925@1306270051
169551191,SG_3FrbmGBUS5c9IipPLUjATF_40.986084_28.892910@1306270051
169633489,SG_2mMxF3jZGoSUoOLr8tykgN_41.007580_29.049629@1306270053
169634055,SG_3pOt4VKSBLFlBtQzNcfKaA_40.733173_31.610138@1306270053
169620493,SG_5syNeXiW7yoVLRjh5yz84W_40.233589_29.005013@1306270053
169614849,SG_7YlgJv3EyNTed7R6t3pSA3_39.599998_32.500000@1306270053
169565263,SG_0f6ZKn8uHjmfXpll3PXCp6_41.062237_29.012461@1306270052
169550173,SG_7CHCqPA2RfmOpTrJRmQqTj_41.012379_28.975925@1306270051
169551197,SG_0OvKDfsQCSvFWZu7y1YvP0_41.012379_28.975925@1306270051
169527935,SG_2ILPe4JyUtqZPs9jZpO6JY_41.012379_28.975925@1306270050
169634091,SG_5FsuJfQ6qbUI475EtfA02r_41.007580_29.049629@1306270053
169528709,SG_67qwXOgLMFHmw3zpfqTpVV_41.012379_28.975925@1306270050
169620771,SG_0FH3pCpzmOBJMwUJQ6acwZ_40.233589_29.005013@1306270053
169614861,SG_4VvbkW4IabgmiUexfmtTYr_37.368332_35.706112@1306270053
169565285,SG_6CRRYwmEyIBcriYO4DZ2cS_40.990532_28.770508@1306270052
169550185,SG_20N8smLNYeICLgf0hvLmC7_41.012379_28.975925@1306270051
169634103,SG_7UOVtUFsKRX4XfuA3Uy2q7_39.919693_32.855095@1306270053
169531591,SG_02E9R92dnkXaxyWm52aU9v_41.012379_28.975925@1306270050
169635077,SG_75wBNC8FnZfqxmCfBR4aa1_41.065823_28.995335@1306270053
169532589,SG_1SlAlH2KFCxWiweDQGOBFa_39.893097_32.856522@1306270050
169616271,SG_5dvHcQwhFntRg1XedFaDjV_40.313271_32.679657@1306270053
169565309,SG_3u2jItjEDN288poQhPr0X7_41.037743_28.982441@1306270052
169579327,SG_2WBzhcNHLWDPJc3GKl4XFw_41.010956_29.049635@1306270052
169550209,SG_0sVBHDkNUNruZIgpwchkT7_41.061436_28.902456@1306270051
169528759,SG_6zf6U6PU43xoYmT9l6jZ9c_39.777622_30.538702@1306270050
169579335,SG_0pwX4BTFrPJeRnSlaz4P6I_41.012379_28.975925@1306270052
169635097,SG_7Mho5g4N2Z86gI7uJefLg2_41.023811_28.976887@1306270053
169616449,SG_3nqThlYoT3TcZ1TqtCgeaH_40.454723_43.060276@1306270053
169580391,SG_5qZlMIM6cKVSoW07mOqAsQ_41.012379_28.975925@1306270052
169565325,SG_0pLVgIJ3tIlilz5aqj6AM7_38.407200_27.116947@1306270052
169550215,SG_3DOGSbQkg0Titf2XXENNev_41.012379_28.975925@1306270051
169527945,SG_4vVP3jn5hKkl1LgyQYrwX7_41.006767_28.893156@1306270050
169579351,SG_3MlBCcWgfBH5CWpSAvMcQY_39.893456_32.841454@1306270052
169635131,SG_5Y9XUotChgzPsBOp3c689E_41.012379_28.975925@1306270053
169580399,SG_6o5nNabgZCayp3NqWrW3tv_41.055733_28.827887@1306270052
169616633,SG_023KwveRmo3XkPGlFV1RFu_38.625000_35.832500@1306270053
169565347,SG_2HzwvROrfMJlpWTt0yNESP_39.943478_32.848885@1306270052
169550223,SG_2fi0YBczZyP8Mi7vVvYnQS_41.012379_28.975925@1306270051
169579403,SG_6HNZtmQl35JB5WZ5n4hAEF_41.012379_28.975925@1306270052
169531599,SG_2pAnevvrhvqNPAYpMG0UQl_41.012379_28.975925@1306270050
169635153,SG_1cRXKduH6JPl7Zv980QUhn_41.012379_28.975925@1306270053
169580409,SG_3FZzhfSiny9Hs8nclg9iLN_41.012379_28.975925@1306270052
169616639,SG_1Ti10u2a0vXaMwrGLGoNL9_36.833427_36.711914@1306270053
169579405,SG_4L4XCzot5MyDYQHU4ctxs1_40.753925_29.828867@1306270052
169565361,SG_46TLpMIif4llg3KBgvEWzl_41.012379_28.975925@1306270052
169550229,SG_4HfXQWKk5poVeuBZ5LtFmR_41.012379_28.975925@1306270051
169636141,SG_26Sx2yno2zxcKrKezDQIwd_41.012379_28.975925@1306270053
169635219,SG_7NBdU74g3FUxBwFkiozKXU_41.012379_28.975925@1306270053
169579407,SG_7edkK43D6IvmbDj7jx77o9_41.012379_28.975925@1306270052
169580419,SG_1iQKRkeQXUSiZ6YTrNOt1Q_40.927505_29.224140@1306270052
169616741,SG_3aiWaf2JpR0kLc2RyE3ZAV_37.983585_32.576900@1306270053
169565381,SG_4QWZrkgiZOxh6n8vORi6Zy_41.012379_28.975925@1306270052
169550245,SG_06S5I9E86G67w1Ld3M7vLW_41.293278_36.290581@1306270051
169579417,SG_2hfd2NOzK5HDYlzQUZ3ZgN_41.012379_28.975925@1306270052
169635333,SG_1wekAuIZT9xayQSv6FhibR_39.921734_32.855591@1306270053
169580447,SG_7ABLu3pF9aMd6wgSfsa6Is_40.983349_28.884516@1306270052
169562515,SG_6GnWg8tnGST2fWUkhkZRnR_41.058693_28.987904@1306270051
169616831,SG_1SmuC2W6dRcrUyHPVSP9eo_38.683247_37.426857@1306270053
169565395,SG_0B4pIUETGWNpBVWGFK0vt7_41.012379_28.975925@1306270052
169566809,SG_2Vz85DSRKlWWXSVqLBGc0u_40.979431_28.878500@1306270052
169550251,SG_5v3Q5t21d5J3AkLtUVrQ0P_41.019920_28.925846@1306270051
169635335,SG_6emsu9JUrnz2DDZksmVbPI_41.012379_28.975925@1306270053
169542203,SG_0DMoW8GPojXlbjtaeDJSnV_41.048798_28.966951@1306270051
169589533,SG_4zpSiMsLKumhRpJ6yuNhFs_38.385433_27.184776@1306270052
169566827,SG_1mbGzoO2yBuYW0zaa9S5n9_41.018402_28.588264@1306270052
169565437,SG_3u11c30a2b1vnsPUmCUF7x_39.962021_32.779530@1306270052
169584241,SG_39YEVMzFpGWjAzNz8BxuLh_41.012379_28.975925@1306270052
169550259,SG_0Gl3x27rABROK3oSpmUFKX_41.012379_28.975925@1306270051
169566877,SG_0oDx5wRHk0cQHGnzrwAHoQ_41.021568_28.877264@1306270052
169589561,SG_7GQJTvICrRDPmqfjv3wWE1_37.589401_36.928299@1306270052
169542213,SG_1BOtXMwQ1aIbLpxXidwXsY_41.012379_28.975925@1306270051
169635343,SG_0esFRFYE6LgotDU3DTC8hs_41.012379_28.975925@1306270053
169584253,SG_1OJsFbtJWC7Q877zeUhy8k_41.018951_29.061443@1306270052
169598629,SG_2bALlB1DQwZUlQDTIQiCut_38.418697_27.129686@1306270052
169566893,SG_1DlVDyHZOuLzt4XeqphEoM_37.873531_32.483963@1306270052
169550263,SG_5JGGoNPwzm7JvLppAEOdz3_41.012379_28.975925@1306270051
169589589,SG_5FDT2P4kDsTgyzF6RZNpmG_38.380524_27.133490@1306270052
169542227,SG_5tzmfJX5itVMnmWJT1VrGk_39.952091_32.860786@1306270051
169566905,SG_2cJZ2HGJwFyOdaG7zQdFoz_41.012379_28.975925@1306270052
169598653,SG_4xPaEOlnac4kUWAZaV1XGn_41.012379_28.975925@1306270052
169570313,SG_3I2zX9FILUicJGxAVJjywj_41.012379_28.975925@1306270052
169550273,SG_6knWqhX3ur4Z6mADhChcbQ_41.055012_28.965937@1306270051
169635345,SG_3qnWWrWHzF03W4QQjGwpcV_37.000717_35.313736@1306270053
169541393,SG_7XlVkKiHHklttdTBmsCTgW_41.084213_29.004736@1306270051
169556303,SG_7CR2WA71e7SrbUO2nxh6v6_38.418697_27.129686@1306270051
169542233,SG_38PaIs4HfRIaqzqOpcA2mq_41.065689_29.008381@1306270051
169598705,SG_48lnc6bIS1BCUNfTzx9SXs_41.088402_28.798496@1306270052
169570325,SG_1HEFoErAbwsYvwjVZ9M2nX_39.639721_27.887566@1306270052
169541407,SG_1rG3aqWzRdEkbeLrQ6mGyz_41.063946_28.896769@1306270051
169550281,SG_3aH9Fy41Vqsra1uSJfcV2S_41.012379_28.975925@1306270051
169542253,SG_1kdLtcHdvfKH2Xxz6XmxlA_38.440697_27.187145@1306270051
169623525,SG_1ex7dXiuSo0PtnPzO98FA1_37.368332_35.706112@1306270053
169591243,SG_0uj7K0ZfuPw2Xok61xdjSv_37.589401_36.928299@1306270052
169541419,SG_6JmnHSoz1iPVuhr99hKBiv_40.984924_28.872303@1306270051
169570335,SG_6tApskN5gLMiuKzozqVIEd_39.982586_33.170219@1306270052
169551215,SG_353VWQOC8EatPVza2Ol7hw_38.722576_35.489136@1306270051
169631461,SG_2CMAykFgzWTOrwTDiFI8vF_38.749443_28.122778@1306270053
169567651,SG_2n4dPgqRDk5jHxwYpup4aw_41.012379_28.975925@1306270052
169540773,SG_6QPkLaD86FG01O3nFu9hmh_41.081890_29.036564@1306270051
169551221,SG_4zOTub3cMuJIMJDQUfggy8_39.953182_32.908718@1306270051
169570363,SG_4SYgHUyATgY8kOjvbTfGRe_40.954441_29.092739@1306270052
169540781,SG_6nKSmOdRJu0ilU3E4xpqsM_41.069557_29.034327@1306270051
169574449,SG_4nOzvPVbvKkpv37Bf3sdAh_39.943874_32.856033@1306270052
169625059,SG_3qIbbyAgfJvP2aAWSz9J1P_37.368332_35.706112@1306270053
169551233,SG_0FEO2zqa3Jobnos0TcBLZn_40.996407_28.710487@1306270051
169570371,SG_4CoQBhlOGBPJ8tUqOzulyB_39.943874_32.856033@1306270052
169540789,SG_7eszUDrE9aMqO2gOLFZmJR_41.012379_28.975925@1306270051
169551249,SG_01VA2mWAHgXMXeeYshAMKT_39.814693_30.533587@1306270051
169570373,SG_7cDQ4h0nI3A5oH5eDhnSkQ_41.012379_28.975925@1306270052
169574455,SG_6StBcVwHPRdbaSUM2s8Mfu_40.853271_29.881521@1306270052
169625077,SG_2kcgVChtryiyfi5j1jqBuH_41.519444_33.689724@1306270053
169540797,SG_0SQktFP7S85LnQeuSiKmEl_41.012379_28.975925@1306270051
169551251,SG_15dzKSEH3sSMwiWYWorsvf_40.183868_29.068462@1306270051
169570375,SG_5e7NZvaCwOw3h2rCIAIOPJ_41.012379_28.975925@1306270052
169540805,SG_6V24zWNofvRLHrj4caclHO_41.012379_28.975925@1306270051
169570391,SG_2OC4dZohVxS6tVkXzEturd_40.979401_29.044514@1306270052
169625145,SG_0rGo6PNUO1XVBjg6e62adT_38.749443_28.122778@1306270053
169551259,SG_729tzqHJ8K4qVmGhCRmoTY_41.012379_28.975925@1306270051
169574465,SG_0VGoQn6xoKT3SWcDVRhbEV_36.401848_36.349812@1306270052
169540813,SG_4AnmPi9yRwcYAi2Fkp2B3C_41.012379_28.975925@1306270051
169570403,SG_6ia5MEhgsLQJl3B5CVjdqr_37.849499_27.844669@1306270052
169568179,SG_2yQFhxG2FkN3K4Tpe8Fua5_41.012379_28.975925@1306270052
169625311,SG_36cGnmmBxMNS3xeQkKvpXv_41.163429_28.766441@1306270053
169574473,SG_1zk1cDUDmbtXCCNKPYjhK2_40.973072_29.082638@1306270052
169540825,SG_0Y9rRzsQ7cazDX0HYYN6Ui_41.017696_28.870590@1306270051
169568201,SG_2WslIfYFhlQanfwcv3uwL2_37.062946_37.376102@1306270052
169570421,SG_3oNRe0DV5KTjhDOSQTDXdK_40.984291_29.044203@1306270052
169540829,SG_7KiAmV9DiF9KzH1xCTKY2m_41.054859_28.973923@1306270051
169568207,SG_1hG8QdAyjtrUZBKNK6WaqM_41.012379_28.975925@1306270052
169570427,SG_0LCs4Vhn3uGoEgQp3nkxGW_38.418697_27.129686@1306270052
169625321,SG_6gxcJKiMqZ7DZudp3ewtJ3_37.775135_-96.825279@1306270053
169545269,SG_0rhYycXVB7DTyjMGoYMnbz_39.953411_32.843983@1306270051
169540841,SG_1ucCuDXCFgL5rqOr09QVJ7_41.065701_29.030432@1306270051
169568215,SG_2mVudsbms0pFxnq1UdLyKj_41.012379_28.975925@1306270052
169605939,SG_660OUJALUWHtJlOXfYspml_41.072021_28.992159@1306270053
169545289,SG_364r7cGmii915yc4VwwGxy_41.087700_31.123800@1306270051
169540863,SG_6jb1LIzPDhqRsydwwPyEf9_41.031963_29.241768@1306270051
169625447,SG_572zPzYnPg6Odcek0zNsWF_38.622200_27.429701@1306270053
169568223,SG_3eqow2bpHfhhUOWMzl2Uju_41.012379_28.975925@1306270052
169605973,SG_1HJxUkGE0tlIdQd2WJSjZh_38.418697_27.129686@1306270053
169540869,SG_2K9BGOO6rgKK8SPenyUSnH_40.950809_29.103230@1306270051
169605995,SG_1YZwFAriAdlulbiSQ9Y2yi_41.054409_29.002232@1306270053
169568225,SG_2Qic2cHdnRGjnwH6uOuM2n_41.012379_28.975925@1306270052
169625483,SG_2Iukb4IYVjyJnPUyiD6l9i_41.163429_28.766441@1306270053
169540873,SG_1kug9UwpiW3oytMyRO2Crh_38.431789_27.143221@1306270051
169532593,SG_629GiBWDKVvYo0YD1URbf0_40.194756_29.058004@1306270050
169568261,SG_6W7jWazzy5eKMJpDORhUe5_41.012379_28.975925@1306270052
169545299,SG_5EvAqg8jI9AtXlEAEByhGI_41.094406_29.094700@1306270051
169540889,SG_6VBEJAL79ZABBWIvFr5Jli_38.612396_34.694656@1306270051
169568279,SG_7Ev5SidVe5YpCFb8hIAkvR_40.194756_29.058004@1306270052
169529699,SG_1tXh4RcMRHiaON13booAMn_41.051620_28.901155@1306270050
169575133,SG_5rAD1tF6IKpUgLJvjnrzf4_38.418697_27.129686@1306270052
169568287,SG_0xluSvGreJDTqv5jb2xuug_41.012379_28.975925@1306270052
169540899,SG_4hz9lwc9LWZKv7hI4fndBu_38.424221_27.135571@1306270051
169619461,SG_7MHwRRfRfPayHZ5KFsbknD_39.599998_32.500000@1306270053
169532543,SG_7fV0tNQhoQzrOm1zFMlA81_41.012379_28.975925@1306270050
169575161,SG_2WPRwWvgapgFIisklH2CKt_41.012379_28.975925@1306270052
169568293,SG_2BpKXkt8g4kz14jiuOvZ7G_37.000717_35.313736@1306270052
169540903,SG_3y727WxdI8pF4kChJeqOY1_39.884918_32.853325@1306270051
169527967,SG_1buFN4KeiMv8bKOpl5LvzC_40.183216_29.133398@1306270050
169568295,SG_6JbEHEniGInURlTJeSyDxT_39.943874_32.856033@1306270052
169619559,SG_4OA42XKda3ZYd8DU9kuscF_39.599998_32.500000@1306270053
169548843,SG_00xy1EM6mC7TEkwRnqknYe_41.012379_28.975925@1306270051
169540915,SG_7OR3GOs5LwlarUtNUci2vV_41.045433_29.002998@1306270051
169575175,SG_6dGBCp7g1v0TDcrgnzTSvX_41.012379_28.975925@1306270052
169568321,SG_5c1ujIyGrC1Y6BO0aLVL6r_41.012379_28.975925@1306270052
169548851,SG_2h1cjFmwfCmoq9iT6vrD4o_41.037243_28.981234@1306270051
169540923,SG_5Yr0ykPrhQap6DeHSWVGqM_39.941967_32.847908@1306270051
169619615,SG_2UW8DwfXV70DSwOPUPafd1_37.983585_32.576900@1306270053
169568337,SG_3kkJasXrOmxSTUAhWoXtkh_41.014622_29.184084@1306270052
169575187,SG_1EdY7Pt4DP6XGJu3fzjVRn_38.436447_27.143387@1306270052
169539897,SG_79y76ICLSz2RLpTn5tvioA_41.043079_28.917919@1306270051
169540943,SG_4L9QmxQXFDXiQFLzLvVo0N_41.680569_26.568644@1306270051
169568341,SG_6uMwmfaEc99vd5YmulOxPo_41.012379_28.975925@1306270052
169539915,SG_0yFFUycDizrZo5Q33OnrsX_39.917286_41.278999@1306270051
169619685,SG_1iuA62Tg89KwcjEbWhjm7d_37.956665_30.960833@1306270053
169560803,SG_5naPADwhcU7WTwqQxRABkg_41.012379_28.975925@1306270051
169547353,SG_6O2IJadRr8m74VAhyPPhTJ_37.855606_32.409397@1306270051
169575189,SG_1rGW17ozHMiyMYVyTI3yuq_38.418697_27.129686@1306270052
169539929,SG_5qhE8KJHpmBxQe4TXtYFDv_37.842815_27.842413@1306270051
169560823,SG_3Oh6cS60UDCH8lqCFAQu3B_41.012379_28.975925@1306270051
169547367,SG_0w1DSkUh2OvpgjohX5FzSY_37.051964_37.364082@1306270051
169619705,SG_4QUad2UHX9K6pRSE6xX73N_38.430519_27.145491@1306270053
169539949,SG_0UphR5hj7mSPq2vPOB87ss_38.659279_29.421635@1306270051
169547383,SG_7BMS1ZDwVxt1MjxVYhOfEZ_38.671158_39.178898@1306270051
169560849,SG_5Ij4ZGEgiIxCmIcyUL5Nfn_41.012379_28.975925@1306270051
169575193,SG_6DvjYtc5130CmgVq9nvxFb_41.451401_31.792500@1306270052
169539973,SG_3rwMY7m1x1tE6zpqeGYez8_39.321316_26.694546@1306270051
169547393,SG_3I4TwmNbLjkkhpUgSiefEx_41.020687_28.912687@1306270051
169619821,SG_6PDmksJzn6rWNNNyJY2bT4_37.983585_32.576900@1306270053
169560875,SG_2dCzmehFlKAEO4zT3wX5ru_41.073322_29.016602@1306270051
169539983,SG_0ZhIdwMra2ctM76OGSbXwK_41.014874_28.974396@1306270051
169575217,SG_0xBbdKbul7pgVZ5RC2PdqP_41.054176_29.011803@1306270052
169547399,SG_2afWMRQVFhCyLJrkNqFdLK_38.424652_27.131861@1306270051
169560893,SG_1fc5lVExhLZi12FwwbP2Zq_40.992661_28.871355@1306270051
169539989,SG_0nYuKhaOdOvlHQPmubDtLM_40.982658_29.024347@1306270051
169619863,SG_2amAKooV0Ddl3Vem7yaejW_37.983585_32.576900@1306270053
169547413,SG_5isKF4dj3S9MlswUFBBlwk_40.915970_38.391266@1306270051
169560917,SG_6umvtOncyrFuKasln5hZZ4_41.076206_28.987667@1306270051
169601127,SG_65pAaZIwBmiif8Iu93lxL1_38.305882_27.165106@1306270052
169547429,SG_2hgXtjjhRdRaDPFsjxwwac_40.655308_29.286436@1306270051
169637109,SG_5SjVcuJS4h40fjZNE9mYqi_40.194756_29.058004@1306270053
169531609,SG_3UU4wdDdR4HcNZIDJUp5dC_39.957485_32.854053@1306270050
169540955,SG_6NQ5YjF2gQkqHmgnpquFB5_41.071190_28.783052@1306270051
169573011,SG_6QI5DBeSTR79ubiGVNAPVW_41.072021_28.992159@1306270052
169527909,SG_4HBHvLTRUPYXlCOeJtcV8B_41.012379_28.975925@1306270050
169528673,SG_4xUvruisYbeBz7vqgQ429s_41.012379_28.975925@1306270050
169637147,SG_3pJOItVbtBcPuYmB3H02d5_41.026180_29.020288@1306270053
169601155,SG_4X811oX2R8XzFc4NtWtYq9_41.012379_28.975925@1306270052
169560935,SG_4qIcXLNff5LWe1YCKDU37a_41.012379_28.975925@1306270051
169547447,SG_60rIUXUO0RUncOzLNWKxCP_39.646111_27.883951@1306270051
169532601,SG_252EtczLpvODFlTkqkKWrR_37.068687_37.369267@1306270050
169540979,SG_09Hl2wmQVyRFcxOIYVgkbP_39.599998_32.500000@1306270051
169533007,SG_3L1UsvkZhzJKLLTzkKJtgR_39.943874_32.856033@1306270050
169528777,SG_2eFtwBJN3Ch7NN7b2DpzDc_40.998089_28.913260@1306270050
169637277,SG_7erjVcyOBWekRKthjmT3Y2_41.053970_29.026354@1306270053
169601275,SG_3rw9Sq8u0NIqCIcJOGLDZy_41.012379_28.975925@1306270052
169547469,SG_08LQpfFkFtV4Cs34MbKdj8_41.065708_28.893324@1306270051
169560983,SG_15kU51S9Mq22Gg25n16te5_40.853271_29.881521@1306270051
169527977,SG_304BiMF3rLwsbYiwa4foVd_41.012379_28.975925@1306270050
169638109,SG_4PSuHcOj2xVZyu3GI4EexF_41.053970_29.026354@1306270053
169529713,SG_18NEwyvr1ctrf00EinKPk9_39.212299_36.096901@1306270050
169637361,SG_0GL2CekF5eLQJFjZ4QD0vV_39.943874_32.856033@1306270053
169601291,SG_7MOeKPme82izybhX6BVngX_41.012379_28.975925@1306270052
169547483,SG_6ZHWvmfw84EGT3OPIjzY7Q_38.360756_38.334633@1306270051
169531619,SG_1fs23G7FPGzI2v4Mci19FX_41.012379_28.975925@1306270050
169577157,SG_5oXfQqsTtsM6yYp2BGm4NQ_41.012379_28.975925@1306270052
169568351,SG_3wZmznBENbOmGrrCom8xvW_39.943874_32.856033@1306270052
169638143,SG_6eaqB3Q9jUcU3mYEDHBAna_41.012444_28.975056@1306270053
169532617,SG_44OzcYmyBYeuLgad6ivSoi_38.675453_29.405594@1306270050
169637415,SG_6r5FWMQwTeywbaG70XcXUf_39.943874_32.856033@1306270053
169547493,SG_0MYTPs4pCyKRLYxODTywAv_36.202663_36.161449@1306270051
169543441,SG_1j9cfLtsCc8hApkHnnWhZA_39.892990_32.846989@1306270051
169577161,SG_3qcMUJyS6BblaUBuYx2iBv_41.012379_28.975925@1306270052
169568357,SG_1whYDzxJpoz3tpEUv44G5Q_41.066395_28.997461@1306270052
169528787,SG_7YTKSAPpky7y1HwPiXyItT_41.012379_28.975925@1306270050
169638145,SG_2LOLAyF7ZZKQSDYzBQkyTd_39.943874_32.856033@1306270053
169529721,SG_6utVctNM0PeUf8KsLsrJYU_41.076397_28.980036@1306270050
169637487,SG_7g5j0Anx8cEbHKQJhyFs6o_37.773525_29.086491@1306270053
169543457,SG_1t7QXfqlpyXnNnL86iMm6I_38.476315_27.037361@1306270051
169577167,SG_0RGlNWcsjFAjWLpZh1jQqz_41.022400_40.521400@1306270052
169568383,SG_66UpQDUdwoG7tNudU6GpJh_41.012379_28.975925@1306270052
169533037,SG_3KXLW7UBilEAlhxco0tcxH_40.550957_34.956928@1306270050
169544543,SG_2DcC9An2agklHF7bqIkgk5_41.029747_28.664064@1306270051
169638289,SG_2MPf0eBHM39gVdJuHnucm9_39.911636_32.858593@1306270053
169591317,SG_4kK9GRFaUYyCwFmz5Keokc_37.760700_38.278400@1306270052
169576471,SG_0tMUivIDYDz9ASRjTicUvp_41.012379_28.975925@1306270052
169543463,SG_0FKMyHmqmS8bCUZrVYC4Sw_41.017696_28.870590@1306270051
169577177,SG_0PGwMzNWNOQh3lbdMU342B_36.401848_36.349812@1306270052
169544575,SG_4sjlhb3njubXcmf3Ql2HdU_37.888546_32.488430@1306270051
169569377,SG_7OJbC8vZWQWcGpOVlFV5jy_41.058693_28.987904@1306270052
169529653,SG_623G31kKgIPS4fpGJGMZQ6_41.012379_28.975925@1306270050
169585147,SG_4P1zZC3WAD1Aa5Ip7dAgFz_36.401848_36.349812@1306270052
169543473,SG_4r0frmVrxCfsEhx3rvIXTX_36.986195_35.331436@1306270051
169569383,SG_6QZ8dwSEEWfLNFB8jHrvZG_41.012379_28.975925@1306270052
169585247,SG_3OSdZzu0zWZF8UAiRgfMMN_38.418739_27.128998@1306270052
169554539,SG_5BM0bAP6hxq6zfoYz9dVCZ_37.361824_27.262531@1306270051
169629455,SG_75UhuQsA3QuhwbcZGksjY5_40.564445_34.663887@1306270053
169639005,SG_3c9upf7rqZxjQlJXuO2rxE_41.012379_28.975925@1306270053
169527925,SG_04urgSPqAh3cUpYk6SFZyL_41.012379_28.975925@1306270050
169569385,SG_2VD0HMgZPfJpcEKgk4SC7y_40.194756_29.058004@1306270052
169585273,SG_4eQ6xcD4I2KYo2T8uyepHI_38.722576_35.489136@1306270052
169554547,SG_79Xn9koboapq4go1lewimk_37.000717_35.313736@1306270051
169558185,SG_61DF8BAkNxQ7pvBABncEMF_39.950733_32.734627@1306270051
169569411,SG_3yQfux7ZhAGXtUDVCDhcVa_41.012379_28.975925@1306270052
169553215,SG_5BiBhekXlLorQ7sCiZstPD_41.012379_28.975925@1306270051
169639025,SG_4psFYlAMoIj8AucSdh5GFb_41.012253_28.974989@1306270053
169532581,SG_1M3fjKN6wQPHuEr7ThiAkz_38.330791_27.135462@1306270050
169553231,SG_7EB1KVex7qIqJdtKiRsWUT_40.205112_32.681061@1306270051
169569415,SG_1f4d0L1WispgTQnTjkNjl8_40.985836_28.869144@1306270052
169554565,SG_66y6AM2HYLOI3kolNkHdcK_38.734093_35.438404@1306270051
169558189,SG_6SXSPYx63OAblLrhpCg367_41.012379_28.975925@1306270051
169639121,SG_2GGhBDQT4sX1FBx2BEI3zQ_37.773525_29.086491@1306270053
169528745,SG_5n1dVlkvKNoLuT0R79fLZD_39.903786_41.262321@1306270050
169553239,SG_7IVBzmXVtgK7xafiaKaGIo_41.012379_28.975925@1306270051
169569419,SG_7FCEtND8wCZdJKt9hIQEC7_40.971233_29.090769@1306270052
169554579,SG_1vb5n0IBXy8LpXBGCNZUeG_40.035751_32.765419@1306270051
169553255,SG_4xXYsA5N4x1XL8AviIPsSD_41.012379_28.975925@1306270051
169558201,SG_2FWeGpfNe2xR2fnA7LtR2a_39.943874_32.856033@1306270051
169639145,SG_2RnnY6c1iRF1osbuS7p147_37.000717_35.313736@1306270053
169569435,SG_4IaaXYjmJaPF6iSO1gMbr2_41.012379_28.975925@1306270052
169612879,SG_7JNDxquMZBp8cEXSdXDPoC_40.063057_41.566944@1306270053
169553271,SG_1M8tGpzKAaIn9WiTi4NmlV_41.026016_28.830652@1306270051
169554595,SG_1PN8a2SlDSMZbToeppkqAP_40.853271_29.881521@1306270051
169599391,SG_0q4xaVQPztHff9Nd86m93H_41.012379_28.975925@1306270052
169639157,SG_2kDqfEEsp4TuZBJ6lQwg5r_41.012379_28.975925@1306270053
169612953,SG_1pMF6ZCBon2Clb1lWZlXcl_41.163429_28.766441@1306270053
169529573,SG_7EZrielJSrM7JyKGjAnMFy_39.867405_32.857803@1306270050
169599433,SG_62I8nZsxpN2kwszCwGlmlG_41.012379_28.975925@1306270052
169558215,SG_6AUpDoo5887eTBlrxAxRJw_39.943874_32.856033@1306270051
169529729,SG_453bnbX976LhTKIGVVeoXQ_38.418697_27.129686@1306270050
169554611,SG_0dJrHFxHcVgA3qTuSeULAF_37.575127_36.932995@1306270051
169639163,SG_3R2AleDZQ5N9Por8C0Jh3X_41.015560_28.976213@1306270053
169531635,SG_0yWI7CigmGQB89HHwKz1q8_41.012379_28.975925@1306270050
